date,volatility_state,trend_state,participation_state,volume_state,raw_regime,is_canonical,distance,confirmed_regime,days_in_regime,provisional_regime,provisional_days,regime_confirmed
2024-05-21,Moderate,Mild Up,Narrowing,Normal,Melt-Up,False,0.15000000000000002,Melt-Up,19,,0,False
2024-05-22,Moderate,Mild Up,Narrowing,Normal,Melt-Up,False,0.15000000000000002,Melt-Up,20,,0,False
2024-05-23,Moderate,Mild Up,Narrowing,Normal,Melt-Up,False,0.15000000000000002,Melt-Up,21,,0,False
2024-05-24,Moderate,Mild Up,Narrowing,Normal,Melt-Up,False,0.15000000000000002,Melt-Up,22,,0,False
2024-05-27,Moderate,Mild Up,Narrowing,Normal,Melt-Up,False,0.15000000000000002,Melt-Up,23,,0,False
2024-05-28,Moderate,Mild Up,Narrowing,Normal,Melt-Up,False,0.15000000000000002,Melt-Up,24,,0,False
2024-05-29,Moderate,Mild Up,Narrowing,Normal,Melt-Up,False,0.15000000000000002,Melt-Up,25,,0,False
2024-05-30,Moderate,Mild Up,Narrowing,Normal,Melt-Up,False,0.15000000000000002,Melt-Up,26,,0,False
2024-05-31,Moderate,Flat,Narrow,Domestic Absorption,Compression,False,0.15000000000000002,Compression,1,,0,True
2024-06-03,High Stable,Mild Up,Narrowing,Domestic Absorption,Recovery,False,0.1125,Recovery,1,,0,True
2024-06-04,High Stable,Mild Down,Broad Sell-Off,Strong Support,Crisis,False,0.2625,Crisis,1,,0,True
2024-06-05,High Chaotic,Mild Down,Broad Sell-Off,Strong Support,Crisis,False,0.2625,Crisis,2,,0,False
2024-06-06,High Chaotic,Flat,Broad Sell-Off,Strong Support,Volatile Chop,False,0.275,Crisis,3,Volatile Chop,1,False
2024-06-07,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Crisis,4,Melt-Up,1,False
2024-06-10,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Crisis,5,Melt-Up,2,False
2024-06-11,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Crisis,6,Melt-Up,3,False
2024-06-12,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Crisis,7,Melt-Up,4,False
2024-06-13,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Crisis,8,Volatile Chop,1,False
2024-06-14,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Crisis,9,Volatile Chop,2,False
2024-06-18,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Crisis,10,Volatile Chop,3,False
2024-06-19,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Crisis,11,Volatile Chop,4,False
2024-06-20,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Volatile Chop,5,,0,True
2024-06-21,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Volatile Chop,6,Melt-Up,1,False
2024-06-24,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Volatile Chop,7,Melt-Up,2,False
2024-06-25,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Volatile Chop,8,Melt-Up,3,False
2024-06-26,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Volatile Chop,9,Melt-Up,4,False
2024-06-27,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Volatile Chop,10,,0,False
2024-06-28,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Volatile Chop,11,,0,False
2024-07-01,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Volatile Chop,12,,0,False
2024-07-02,High Chaotic,Mild Up,Divergent,Strong Support,Volatile Chop,False,0.2125,Volatile Chop,13,,0,False
2024-07-03,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Volatile Chop,14,Goldilocks,1,False
2024-07-04,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Volatile Chop,15,Goldilocks,2,False
2024-07-05,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Volatile Chop,16,Goldilocks,3,False
2024-07-08,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Volatile Chop,17,Goldilocks,4,False
2024-07-09,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,5,,0,True
2024-07-10,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,6,,0,False
2024-07-11,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,7,,0,False
2024-07-12,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,8,,0,False
2024-07-15,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,9,,0,False
2024-07-16,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,10,,0,False
2024-07-18,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,11,,0,False
2024-07-19,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,12,,0,False
2024-07-22,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,13,,0,False
2024-07-23,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,14,,0,False
2024-07-24,High Chaotic,Mild Up,Healing,Strong Support,Recovery,False,0.15000000000000002,Goldilocks,15,Recovery,1,False
2024-07-25,High Chaotic,Mild Up,Healing,Strong Support,Recovery,False,0.15000000000000002,Goldilocks,16,Recovery,2,False
2024-07-26,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,17,,0,False
2024-07-29,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,18,,0,False
2024-07-30,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,19,,0,False
2024-07-31,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,20,,0,False
2024-08-01,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,21,,0,False
2024-08-02,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Goldilocks,22,,0,False
2024-08-05,High Chaotic,Mild Down,Broad Sell-Off,Strong Support,Crisis,False,0.2625,Crisis,1,,0,True
2024-08-06,High Chaotic,Mild Down,Broad Sell-Off,Strong Support,Crisis,False,0.2625,Crisis,2,,0,False
2024-08-07,High Chaotic,Mild Up,Healing,Strong Support,Recovery,False,0.15000000000000002,Crisis,3,Recovery,1,False
2024-08-08,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Crisis,4,Melt-Up,1,False
2024-08-09,High Chaotic,Mild Up,Healing,Strong Support,Recovery,False,0.15000000000000002,Crisis,5,Recovery,1,False
2024-08-12,High Chaotic,Mild Up,Healing,Strong Support,Recovery,False,0.15000000000000002,Crisis,6,Recovery,2,False
2024-08-13,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Crisis,7,Melt-Up,1,False
2024-08-14,High Chaotic,Mild Up,Broad Sell-Off,Strong Support,Melt-Up,False,0.2625,Crisis,8,Melt-Up,2,False
2024-08-16,High Chaotic,Mild Up,Healing,Strong Support,Recovery,False,0.15000000000000002,Crisis,9,Recovery,1,False
2024-08-19,High Chaotic,Mild Up,Healing,Strong Support,Recovery,False,0.15000000000000002,Crisis,10,Recovery,2,False
2024-08-20,High Chaotic,Mild Up,Broad,Strong Support,Goldilocks,False,0.25,Crisis,11,Goldilocks,1,False
2024-08-21,High Chaotic,Mild Up,Healing,Normal,Recovery,False,0.05,Crisis,12,Recovery,1,False
2024-08-22,High Chaotic,Mild Up,Broad,Normal,Recovery,False,0.175,Crisis,13,Recovery,2,False
2024-08-23,High Chaotic,Mild Up,Healing,Normal,Recovery,False,0.05,Recovery,3,,0,True
2024-08-26,High Chaotic,Mild Up,Healing,Normal,Recovery,False,0.05,Recovery,4,,0,False
2024-08-27,High Chaotic,Mild Up,Healing,Normal,Recovery,False,0.05,Recovery,5,,0,False
2024-08-28,High Chaotic,Mild Up,Healing,Normal,Recovery,False,0.05,Recovery,6,,0,False
2024-08-29,High Chaotic,Mild Up,Broad,Normal,Recovery,False,0.175,Recovery,7,,0,False
2024-08-30,High Stable,Mild Up,Healing,Strong Support,Recovery,False,0.15000000000000002,Recovery,8,,0,False
2024-09-02,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Recovery,9,Quiet Rotation,1,False
2024-09-03,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Recovery,10,Quiet Rotation,2,False
2024-09-04,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Recovery,11,Quiet Rotation,3,False
2024-09-05,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Recovery,12,Quiet Rotation,4,False
2024-09-06,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Quiet Rotation,5,,0,True
2024-09-09,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Quiet Rotation,6,,0,False
2024-09-10,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Quiet Rotation,7,,0,False
2024-09-11,Moderate,Mild Up,Broad Sell-Off,Normal,Quiet Rotation,False,0.1875,Quiet Rotation,8,,0,False
2024-09-12,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Quiet Rotation,9,,0,False
2024-09-13,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Quiet Rotation,10,,0,False
2024-09-16,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Quiet Rotation,11,,0,False
2024-09-17,Moderate,Mild Up,Healing,Normal,Recovery,False,0.1,Quiet Rotation,12,Recovery,1,False
2024-09-18,Moderate,Mild Up,Healing,Normal,Recovery,False,0.1,Quiet Rotation,13,Recovery,2,False
2024-09-19,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Quiet Rotation,14,,0,False
2024-09-20,Moderate,Mild Up,Divergent,Normal,Quiet Rotation,False,0.0625,Quiet Rotation,15,,0,False
2024-09-23,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Quiet Rotation,16,,0,False
2024-09-24,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Quiet Rotation,17,,0,False
2024-09-25,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Quiet Rotation,18,,0,False
2024-09-26,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Quiet Rotation,19,,0,False
2024-09-27,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Quiet Rotation,20,,0,False
2024-09-30,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Quiet Rotation,21,,0,False
2024-10-01,Moderate,Mild Up,Broad,Normal,Quiet Rotation,False,0.1875,Quiet Rotation,22,,0,False
2024-10-03,High Stable,Mild Up,Narrowing,Normal,Recovery,False,0.1125,Quiet Rotation,23,Recovery,1,False
2024-10-04,High Stable,Mild Down,Broad Sell-Off,Normal,Crisis,False,0.1125,Quiet Rotation,24,Crisis,1,False
2024-10-07,High Stable,Mild Down,Broad Sell-Off,Normal,Crisis,False,0.1125,Crisis,1,,0,True
2024-10-08,High Stable,Mild Down,Broad Sell-Off,Normal,Crisis,False,0.1125,Crisis,2,,0,False
2024-10-09,High Stable,Mild Down,Broad Sell-Off,Normal,Crisis,False,0.1125,Crisis,3,,0,False
2024-10-10,High Stable,Mild Down,Broad Sell-Off,Normal,Crisis,False,0.1125,Crisis,4,,0,False
2024-10-11,High Stable,Mild Down,Broad Sell-Off,Normal,Crisis,False,0.1125,Crisis,5,,0,False
2024-10-14,High Stable,Mild Down,Broad Sell-Off,Normal,Crisis,False,0.1125,Crisis,6,,0,False
2024-10-15,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Crisis,7,Volatile Chop,1,False
2024-10-16,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Crisis,8,Volatile Chop,2,False
2024-10-17,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Crisis,9,Volatile Chop,3,False
2024-10-18,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Crisis,10,Volatile Chop,4,False
2024-10-21,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Volatile Chop,5,,0,True
2024-10-22,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Volatile Chop,6,,0,False
2024-10-23,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Volatile Chop,7,,0,False
2024-10-24,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Volatile Chop,8,,0,False
2024-10-25,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Volatile Chop,9,,0,False
2024-10-28,High Stable,Mild Down,Narrow,Normal,Volatile Chop,False,0.125,Volatile Chop,10,,0,False
2024-10-29,Moderate,Mild Down,Narrow,Normal,Compression,False,0.1625,Volatile Chop,11,Compression,1,False
2024-10-30,Moderate,Mild Down,Narrow,Normal,Compression,False,0.1625,Volatile Chop,12,Compression,2,False
2024-10-31,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,13,Slow Bleed,1,False
2024-11-01,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,14,Slow Bleed,2,False
2024-11-04,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,15,Slow Bleed,3,False
2024-11-05,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,16,Slow Bleed,4,False
2024-11-06,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,5,,0,True
2024-11-07,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,6,,0,False
2024-11-08,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,7,,0,False
2024-11-11,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,8,,0,False
2024-11-12,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,9,,0,False
2024-11-13,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,10,,0,False
2024-11-14,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,11,,0,False
2024-11-18,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,12,,0,False
2024-11-19,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,13,,0,False
2024-11-21,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,14,,0,False
2024-11-22,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Slow Bleed,15,,0,False
2024-11-25,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Slow Bleed,16,Crisis,1,False
2024-11-26,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,1,,0,True
2024-11-27,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,2,,0,False
2024-11-28,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,3,,0,False
2024-11-29,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,4,,0,False
2024-12-02,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,5,,0,False
2024-12-03,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,6,,0,False
2024-12-04,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,7,,0,False
2024-12-05,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,8,,0,False
2024-12-06,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,9,,0,False
2024-12-09,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Crisis,10,,0,False
2024-12-10,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Crisis,11,Slow Bleed,1,False
2024-12-11,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Crisis,12,Slow Bleed,2,False
2024-12-12,Moderate,Mild Down,Broad Sell-Off,Domestic Absorption,Slow Bleed,False,0.1875,Crisis,13,Slow Bleed,3,False
2024-12-13,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Crisis,14,Volatile Chop,1,False
2024-12-16,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,1,,0,True
2024-12-17,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,2,,0,False
2024-12-18,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,3,Slow Bleed,1,False
2024-12-19,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,4,,0,False
2024-12-20,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,5,,0,False
2024-12-23,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,6,,0,False
2024-12-24,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,7,,0,False
2024-12-26,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,8,,0,False
2024-12-27,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,9,Slow Bleed,1,False
2024-12-30,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,10,,0,False
2024-12-31,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,11,Slow Bleed,1,False
2025-01-01,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,12,Slow Bleed,2,False
2025-01-02,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,13,Slow Bleed,3,False
2025-01-03,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,14,Slow Bleed,4,False
2025-01-06,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,15,,0,False
2025-01-07,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,16,,0,False
2025-01-08,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,17,,0,False
2025-01-09,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,18,Slow Bleed,1,False
2025-01-10,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,19,Slow Bleed,2,False
2025-01-13,High Stable,Mild Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1625,Volatile Chop,20,Crisis,1,False
2025-01-14,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,21,,0,False
2025-01-15,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,22,,0,False
2025-01-16,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,23,,0,False
2025-01-17,Moderate,Mild Down,Narrow,Domestic Absorption,Slow Bleed,False,0.125,Volatile Chop,24,Slow Bleed,1,False
2025-01-20,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,25,,0,False
2025-01-21,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,26,,0,False
2025-01-22,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,27,,0,False
2025-01-23,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,28,,0,False
2025-01-24,High Stable,Mild Down,Narrow,Domestic Absorption,Volatile Chop,False,0.175,Volatile Chop,29,,0,False
2025-01-27,High Stable,Strong Down,Narrow,Thin,Crisis,False,0.0625,Volatile Chop,30,Crisis,1,False
2025-01-28,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,1,,0,True
2025-01-29,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,2,,0,False
2025-01-30,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,3,,0,False
2025-01-31,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,4,,0,False
2025-02-01,Moderate,Mild Down,Narrow,Thin,Compression,False,0.1125,Crisis,5,Compression,1,False
2025-02-03,Moderate,Mild Down,Narrow,Thin,Compression,False,0.1125,Crisis,6,Compression,2,False
2025-02-04,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,7,,0,False
2025-02-05,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,8,,0,False
2025-02-06,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,9,,0,False
2025-02-07,Moderate,Mild Down,Narrow,Thin,Compression,False,0.1125,Crisis,10,Compression,1,False
2025-02-10,Moderate,Mild Down,Narrow,Thin,Compression,False,0.1125,Crisis,11,Compression,2,False
2025-02-11,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,12,,0,False
2025-02-12,High Stable,Mild Down,Narrow,Thin,Crisis,False,0.125,Crisis,13,,0,False
2025-02-13,Moderate,Mild Down,Narrow,Thin,Compression,False,0.1125,Crisis,14,Compression,1,False
2025-02-14,Moderate,Mild Down,Narrow,Thin,Compression,False,0.1125,Crisis,15,Compression,2,False
2025-02-17,Moderate,Mild Down,Narrow,Thin,Compression,False,0.1125,Crisis,16,Compression,3,False
2025-02-18,Moderate,Mild Down,Narrow,Thin,Compression,False,0.1125,Crisis,17,Compression,4,False
2025-02-19,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,5,,0,True
2025-02-20,Low Stable,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,6,,0,False
2025-02-21,Low Stable,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,7,,0,False
2025-02-24,Low Stable,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,8,,0,False
2025-02-25,Low Stable,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,9,,0,False
2025-02-27,Low Stable,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,10,,0,False
2025-02-28,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,11,,0,False
2025-03-03,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,12,,0,False
2025-03-04,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,13,,0,False
2025-03-05,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,14,,0,False
2025-03-06,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,15,,0,False
2025-03-07,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,16,,0,False
2025-03-10,Moderate,Strong Down,Broad Sell-Off,Thin,Volatile Chop,False,0.2375,Compression,17,Volatile Chop,1,False
2025-03-11,Moderate,Strong Down,Broad Sell-Off,Thin,Volatile Chop,False,0.2375,Compression,18,Volatile Chop,2,False
2025-03-12,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,19,,0,False
2025-03-13,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,20,,0,False
2025-03-17,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,21,,0,False
2025-03-18,Moderate,Strong Down,Broad Sell-Off,Thin,Volatile Chop,False,0.2375,Compression,22,Volatile Chop,1,False
2025-03-19,Moderate,Strong Down,Narrow,Thin,Compression,False,0.175,Compression,23,,0,False
2025-03-20,Moderate,Strong Down,Healing,Thin,Slow Bleed,False,0.175,Compression,24,Slow Bleed,1,False
2025-03-21,Moderate,Mild Down,Healing,Thin,Slow Bleed,False,0.1125,Compression,25,Slow Bleed,2,False
2025-03-24,Moderate,Mild Down,Healing,Thin,Slow Bleed,False,0.1125,Slow Bleed,1,,0,True
2025-03-25,Moderate,Mild Down,Healing,Thin,Slow Bleed,False,0.1125,Slow Bleed,2,,0,False
2025-03-26,Moderate,Strong Down,Healing,Thin,Slow Bleed,False,0.175,Slow Bleed,3,,0,False
2025-03-27,Moderate,Strong Down,Healing,Thin,Slow Bleed,False,0.175,Slow Bleed,4,,0,False
2025-03-28,Moderate,Strong Down,Divergent,Thin,Volatile Chop,False,0.1125,Slow Bleed,5,Volatile Chop,1,False
2025-04-01,Moderate,Strong Down,Healing,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,6,,0,False
2025-04-02,Moderate,Strong Down,Healing,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,7,,0,False
2025-04-03,Moderate,Strong Down,Healing,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,8,,0,False
2025-04-04,Moderate,Strong Down,Healing,Domestic Absorption,Slow Bleed,False,0.125,Slow Bleed,9,,0,False
2025-04-07,High Stable,Strong Down,Broad Sell-Off,Domestic Absorption,Crisis,False,0.1,Crisis,1,,0,True
2025-04-08,High Stable,Strong Down,Healing,Domestic Absorption,Slow Bleed,False,0.175,Crisis,2,Slow Bleed,1,False
2025-04-09,High Stable,Strong Down,Healing,Domestic Absorption,Slow Bleed,False,0.175,Slow Bleed,1,,0,True
2025-04-11,High Stable,Strong Down,Healing,Domestic Absorption,Slow Bleed,False,0.175,Slow Bleed,2,,0,False
2025-04-15,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Slow Bleed,3,,0,False
2025-04-16,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Slow Bleed,4,,0,False
2025-04-17,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Slow Bleed,5,Recovery,1,False
2025-04-21,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Slow Bleed,6,Recovery,2,False
2025-04-22,High Chaotic,Mild Down,Healing,Domestic Absorption,Recovery,False,0.175,Recovery,3,,0,True
2025-04-23,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Recovery,4,Slow Bleed,1,False
2025-04-24,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Recovery,5,Slow Bleed,2,False
2025-04-25,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Recovery,6,Slow Bleed,3,False
2025-04-28,High Stable,Mild Down,Healing,Domestic Absorption,Slow Bleed,False,0.1125,Recovery,7,Slow Bleed,4,False
